schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,home_favorite,away_favorite,over,team_away_current_win_pct,team_home_current_win_pct,team_home_lastseason_win_pct,team_away_lastseason_win_pct,team_home_division,team_away_division,division_game,elo_prob1,elo_prob2,result
2005-10-23,2005,7,0,HOU,20.0,38.0,IND,IND,-14.5,44.5,Reliant Stadium,0,72.0,0.0,,DOME,0,1,1.0,1.0,0.0,0.4375,0.75,AFC South,AFC South,1,0.192052742,0.807947258,0
2006-12-24,2006,16,0,HOU,27.0,24.0,IND,IND,-9.5,47.0,Reliant Stadium,0,72.0,0.0,,DOME,0,1,1.0,0.7857142857142857,0.2857142857142857,0.125,0.875,AFC South,AFC South,1,0.195626525,0.804373475,1
2007-09-23,2007,3,0,HOU,24.0,30.0,IND,IND,-6.5,46.5,Reliant Stadium,0,72.0,0.0,,DOME,0,1,1.0,1.0,1.0,0.375,0.75,AFC South,AFC South,1,0.351940833,0.648059167,0
2008-10-05,2008,5,0,HOU,27.0,31.0,IND,IND,-4.5,48.5,Reliant Stadium,0,72.0,0.0,,DOME,0,1,1.0,0.3333333333333333,0.0,0.5,0.8125,AFC South,AFC South,1,0.429454853,0.570545147,0
2009-11-29,2009,12,0,HOU,27.0,35.0,IND,IND,-3.0,48.0,Reliant Stadium,0,72.0,0.0,,DOME,0,1,1.0,1.0,0.5,0.5,0.75,AFC South,AFC South,1,0.312446912,0.687553088,0
2010-09-12,2010,1,0,HOU,34.0,24.0,IND,IND,-1.0,48.0,Reliant Stadium,0,89.0,5.0,,DOME (Open Roof),0,1,1.0,0.0,0.0,0.5625,0.875,AFC South,AFC South,1,0.503639459,0.496360541,1
2011-09-11,2011,1,0,HOU,34.0,7.0,IND,HOU,-9.0,44.0,Reliant Stadium,0,92.0,4.0,,DOME (Open Roof),1,0,0.0,0.0,0.0,0.375,0.625,AFC South,AFC South,1,0.465080671,0.534919329,1
2012-12-16,2012,15,0,HOU,29.0,17.0,IND,HOU,-10.5,48.0,Reliant Stadium,0,64.0,10.0,,DOME (Open Roof),1,0,0.0,0.6923076923076923,0.8461538461538461,0.625,0.125,AFC South,AFC South,1,0.791225377,0.208774623,1
2013-11-03,2013,9,0,HOU,24.0,27.0,IND,IND,-1.0,44.0,Reliant Stadium,0,60.0,8.0,78.0,DOME (Open Roof),0,1,1.0,0.7142857142857143,0.2857142857142857,0.75,0.6875,AFC South,AFC South,1,0.438040926,0.561959074,0
2014-10-09,2014,6,0,HOU,28.0,33.0,IND,IND,-2.5,46.0,Reliant Stadium,0,77.0,3.0,,DOME (Open Roof),0,1,1.0,0.6,0.6,0.125,0.6875,AFC South,AFC South,1,0.393077529,0.606922471,0
2015-10-08,2015,5,0,HOU,20.0,27.0,IND,HOU,-5.0,41.0,Reliant Stadium,0,76.0,2.0,,DOME (Open Roof),1,0,1.0,0.5,0.25,0.5625,0.6875,AFC South,AFC South,1,0.494946221,0.505053779,0
2016-10-16,2016,6,0,HOU,26.0,23.0,IND,HOU,-3.0,47.5,Reliant Stadium,0,80.0,6.0,,DOME (Open Roof),1,0,1.0,0.4,0.6,0.5625,0.5,AFC South,AFC South,1,0.66627434,0.33372566,1
2017-11-05,2017,9,0,HOU,14.0,20.0,IND,HOU,-6.0,45.0,NRG Stadium,0,72.0,0.0,,DOME,1,0,0.0,0.25,0.42857142857142855,0.5625,0.5,AFC South,AFC South,1,0.72332596,0.27667404,0
2018-12-09,2018,14,0,HOU,21.0,24.0,IND,HOU,-4.0,49.0,NRG Stadium,0,72.0,0.0,,DOME,1,0,0.0,0.5,0.75,0.25,0.25,AFC South,AFC South,1,0.678294255,0.321705745,0
2019-01-05,2018,18,1,HOU,7.0,21.0,IND,HOU,-2.0,48.5,NRG Stadium,0,72.0,0.0,,DOME,1,0,0.0,0.625,0.6875,0.25,0.25,AFC South,AFC South,1,0.555096767,0.444903233,0
2019-11-21,2019,12,0,HOU,20.0,17.0,IND,HOU,-3.5,46.0,NRG Stadium,0,72.0,0.0,,DOME,1,0,0.0,,,0.6875,0.625,AFC South,AFC South,1,0.59354654,0.40645346,1
2020-12-06,2020,13,0,HOU,20.0,26.0,IND,IND,-3.5,50.0,NRG Stadium,0,72.0,0.0,,DOME,0,1,0.0,,,,,AFC South,AFC South,1,0.50957538,0.49042462,0
2021-12-05,2021,13,0,HOU,0.0,31.0,IND,IND,-10.0,45.5,NRG Stadium,0,72.0,0.0,,DOME,0,1,0.0,,,,,AFC South,AFC South,1,0.277224848,0.722775152,0
2022-09-11,2022,1,0,HOU,20.0,20.0,IND,IND,-7.0,45.5,NRG Stadium,0,72.0,0.0,,DOME,0,1,0.0,,,,,AFC South,AFC South,1,0.403146042,0.596853958,0
2001-12-16,2001,14,0,BAL,21.0,26.0,PIT,BAL,-3.0,33.5,M&T Bank Stadium,0,37.0,4.0,64.0,,1,0,1.0,0.8333333333333334,0.6666666666666666,0.75,0.5625,AFC North,AFC North,1,0.530497252,0.469502748,0
2002-10-27,2002,8,0,BAL,18.0,31.0,PIT,PIT,-3.0,37.5,M&T Bank Stadium,0,54.0,7.0,77.0,,0,1,1.0,0.5,0.5,0.625,0.8125,AFC North,AFC North,1,0.555073659,0.444926341,0
2003-12-28,2003,17,0,BAL,13.0,10.0,PIT,BAL,-6.0,37.5,M&T Bank Stadium,0,36.0,4.0,65.0,,1,0,0.0,0.4,0.6,0.4375,0.6666666666666666,AFC North,AFC North,1,0.712330395,0.287669605,1
2004-09-19,2004,2,0,BAL,30.0,13.0,PIT,BAL,-4.0,35.5,M&T Bank Stadium,0,60.0,11.0,54.0,,1,0,1.0,1.0,0.0,0.625,0.375,AFC North,AFC North,1,0.621643393,0.378356607,1
2005-11-20,2005,11,0,BAL,16.0,13.0,PIT,PIT,-4.0,34.5,M&T Bank Stadium,0,42.0,4.0,54.0,,0,1,0.0,0.7777777777777778,0.2222222222222222,0.5625,0.9375,AFC North,AFC North,1,0.26631568,0.73368432,1
2006-11-26,2006,12,0,BAL,27.0,0.0,PIT,BAL,-3.0,40.5,M&T Bank Stadium,0,43.0,2.0,82.0,,1,0,0.0,0.4,0.8,0.375,0.6875,AFC North,AFC North,1,0.612688862,0.387311138,1
2007-12-30,2007,17,0,BAL,27.0,21.0,PIT,PIT,-3.0,35.5,M&T Bank Stadium,0,37.0,5.0,83.0,,0,1,1.0,0.6666666666666666,0.26666666666666666,0.8125,0.5,AFC North,AFC North,1,0.304169645,0.695830355,1
2008-12-14,2008,15,0,BAL,9.0,13.0,PIT,BAL,-3.0,34.0,M&T Bank Stadium,0,34.0,6.0,64.0,,1,0,0.0,0.7692307692307693,0.6923076923076923,0.3125,0.625,AFC North,AFC North,1,0.52188934,0.47811066,0
2009-11-29,2009,12,0,BAL,20.0,17.0,PIT,BAL,-8.0,34.0,M&T Bank Stadium,0,52.0,4.0,59.0,,1,0,1.0,0.6,0.5,0.6875,0.75,AFC North,AFC North,1,0.54588054,0.45411946,1
2010-12-05,2010,13,0,BAL,10.0,13.0,PIT,BAL,-3.0,39.0,M&T Bank Stadium,0,35.0,0.0,48.0,,1,0,0.0,0.7272727272727273,0.7272727272727273,0.5625,0.5625,AFC North,AFC North,1,0.621694841,0.378305159,0
2011-09-11,2011,1,0,BAL,35.0,7.0,PIT,BAL,-1.5,37.0,M&T Bank Stadium,0,75.0,2.0,71.0,Rain,1,0,1.0,0.0,0.0,0.75,0.75,AFC North,AFC North,1,0.600024172,0.399975828,1
2012-12-02,2012,13,0,BAL,20.0,23.0,PIT,BAL,-7.5,36.5,M&T Bank Stadium,0,57.0,9.0,62.0,,1,0,1.0,0.5454545454545454,0.8181818181818182,0.75,0.75,AFC North,AFC North,1,0.712451878,0.287548122,0
2013-11-28,2013,13,0,BAL,22.0,20.0,PIT,BAL,-3.0,40.5,M&T Bank Stadium,0,37.0,2.0,39.0,,1,0,1.0,0.45454545454545453,0.45454545454545453,0.625,0.5,AFC North,AFC North,1,0.664550069,0.335449931,1
2014-09-11,2014,2,0,BAL,26.0,6.0,PIT,BAL,-2.5,44.5,M&T Bank Stadium,0,80.0,0.0,,,1,0,0.0,1.0,0.0,0.5,0.5,AFC North,AFC North,1,0.541034547,0.458965453,1
2015-12-27,2015,16,0,BAL,20.0,17.0,PIT,PIT,-11.5,47.5,M&T Bank Stadium,0,63.0,6.0,,,0,1,0.0,0.6428571428571429,0.2857142857142857,0.625,0.6875,AFC North,AFC North,1,0.318773307,0.681226693,1
2016-11-06,2016,9,0,BAL,21.0,14.0,PIT,PIT,-3.5,46.0,M&T Bank Stadium,0,63.0,10.0,,,0,1,0.0,0.5714285714285714,0.42857142857142855,0.3125,0.625,AFC North,AFC North,1,0.425911556,0.574088444,1
2017-10-01,2017,4,0,BAL,9.0,26.0,PIT,PIT,-3.0,42.0,M&T Bank Stadium,0,69.0,5.0,,,0,1,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6875,AFC North,AFC North,1,0.445075718,0.554924282,0
2018-11-04,2018,9,0,BAL,16.0,23.0,PIT,BAL,-1.5,46.5,M&T Bank Stadium,0,55.0,6.0,,,1,0,0.0,0.6666666666666666,0.5,0.5625,0.8125,AFC North,AFC North,1,0.539001029,0.460998971,0
2019-12-29,2019,17,0,BAL,28.0,10.0,PIT,PIT,-1.0,35.0,M&T Bank Stadium,0,,,,,0,1,1.0,,,0.625,0.6,AFC North,AFC North,1,0.838268857,0.161731143,1
2020-11-01,2020,8,0,BAL,24.0,28.0,PIT,BAL,-4.0,46.0,M&T Bank Stadium,0,,,,,1,0,1.0,,,,,AFC North,AFC North,1,0.664976487,0.335023513,0
2022-01-09,2021,17,0,BAL,13.0,16.0,PIT,BAL,-3.0,41.0,M&T Bank Stadium,0,36.0,0.0,100.0,,1,0,0.0,,,,,AFC North,AFC North,1,0.623152354,0.376847646,0
2001-09-30,2001,3,0,BUF,3.0,20.0,PIT,PIT,-3.0,36.0,Ralph Wilson Stadium,0,53.0,6.0,66.0,,0,1,0.0,0.0,0.0,0.5,0.5625,AFC East,AFC North,0,0.557653877,0.442346123,0
2005-01-02,2004,17,0,BUF,24.0,29.0,PIT,BUF,-9.5,33.0,Ralph Wilson Stadium,0,40.0,13.0,78.0,,1,0,1.0,0.9333333333333333,0.6,0.375,0.375,AFC East,AFC North,0,0.48864589,0.51135411,0
2010-11-28,2010,12,0,BUF,16.0,19.0,PIT,PIT,-7.0,44.0,Ralph Wilson Stadium,0,36.0,1.0,78.0,,0,1,0.0,0.7,0.2,0.375,0.5625,AFC East,AFC North,0,0.330020804,0.669979196,0
2016-12-11,2016,14,0,BUF,20.0,27.0,PIT,PIT,-2.0,45.5,New Era Field,0,24.0,6.0,,Snow,0,1,1.0,0.5833333333333334,0.5,0.5,0.625,AFC East,AFC North,0,0.531383878,0.468616122,0
2020-12-13,2020,14,0,BUF,26.0,15.0,PIT,BUF,-2.0,48.5,New Era Field,0,,,,,1,0,0.0,,,,,AFC East,AFC North,0,0.55114563,0.44885437,1
2021-09-12,2021,1,0,BUF,16.0,23.0,PIT,BUF,-6.5,48.5,Highmark Stadium,0,,,,,1,0,0.0,,,,,AFC East,AFC North,0,0.729772904,0.270227096,0
2022-10-09,2022,5,0,BUF,38.0,3.0,PIT,BUF,-14.0,44.5,Highmark Stadium,0,,,,,1,0,0.0,,,,,AFC East,AFC North,0,0.826970408,0.173029592,1
2001-12-30,2001,16,0,CIN,26.0,23.0,PIT,PIT,-8.0,33.5,Paul Brown Stadium,0,17.0,11.0,65.0,,0,1,1.0,0.8571428571428571,0.2857142857142857,0.25,0.5625,AFC North,AFC North,1,0.158176219,0.841823781,1
2002-10-13,2002,6,0,CIN,7.0,34.0,PIT,PIT,-6.5,40.5,Paul Brown Stadium,0,58.0,12.0,76.0,,0,1,1.0,0.25,0.0,0.375,0.8125,AFC North,AFC North,1,0.278606954,0.721393046,0
2003-09-21,2003,3,0,CIN,10.0,17.0,PIT,PIT,-4.5,44.5,Paul Brown Stadium,0,63.0,5.0,73.0,,0,1,0.0,0.5,0.0,0.125,0.6666666666666666,AFC North,AFC North,1,0.293997549,0.706002451,0
2004-11-21,2004,11,0,CIN,14.0,19.0,PIT,PIT,-4.0,40.5,Paul Brown Stadium,0,50.0,8.0,85.0,,0,1,0.0,0.8888888888888888,0.4444444444444444,0.5,0.375,AFC North,AFC North,1,0.360013249,0.639986751,0
2005-10-23,2005,7,0,CIN,13.0,27.0,PIT,CIN,-3.0,43.0,Paul Brown Stadium,0,47.0,6.0,87.0,,1,0,0.0,0.6,0.8333333333333334,0.5,0.9375,AFC North,AFC North,1,0.556997745,0.443002255,0
2006-01-08,2005,18,1,CIN,17.0,31.0,PIT,PIT,-3.0,44.0,Paul Brown Stadium,0,,,,,0,1,1.0,0.6875,0.6875,0.5,0.9375,AFC North,AFC North,1,0.441105422,0.558894578,0
2006-12-31,2006,17,0,CIN,17.0,23.0,PIT,CIN,-6.0,44.5,Paul Brown Stadium,0,52.0,14.0,73.0,,1,0,0.0,0.4666666666666667,0.5333333333333333,0.6875,0.6875,AFC North,AFC North,1,0.598297415,0.401702585,0
2007-10-28,2007,8,0,CIN,13.0,24.0,PIT,PIT,-4.0,48.5,Paul Brown Stadium,0,49.0,9.0,64.0,,0,1,0.0,0.6666666666666666,0.3333333333333333,0.5,0.5,AFC North,AFC North,1,0.452709957,0.547290043,0
2008-10-19,2008,7,0,CIN,10.0,38.0,PIT,PIT,-8.5,37.0,Paul Brown Stadium,0,50.0,6.0,51.0,,0,1,1.0,0.8,0.0,0.4375,0.625,AFC North,AFC North,1,0.319109521,0.680890479,0
2009-09-27,2009,3,0,CIN,23.0,20.0,PIT,PIT,-3.5,37.0,Paul Brown Stadium,0,63.0,8.0,86.0,,0,1,1.0,0.5,0.5,0.26666666666666666,0.75,AFC North,AFC North,1,0.347942978,0.652057022,1
2010-11-08,2010,9,0,CIN,21.0,27.0,PIT,PIT,-5.5,41.5,Paul Brown Stadium,0,46.0,2.0,65.0,,0,1,1.0,0.7142857142857143,0.2857142857142857,0.625,0.5625,AFC North,AFC North,1,0.391521292,0.608478708,0
2011-11-13,2011,10,0,CIN,17.0,24.0,PIT,PIT,-4.0,40.5,Paul Brown Stadium,0,65.0,2.0,60.0,,0,1,1.0,0.6666666666666666,0.75,0.25,0.75,AFC North,AFC North,1,0.492450973,0.507549027,0
2012-10-21,2012,7,0,CIN,17.0,24.0,PIT,CIN,-1.0,45.5,Paul Brown Stadium,0,55.0,1.0,76.0,,1,0,0.0,0.4,0.5,0.5625,0.75,AFC North,AFC North,1,0.501285127,0.498714873,0
2013-09-16,2013,2,0,CIN,20.0,10.0,PIT,CIN,-6.5,41.0,Paul Brown Stadium,0,62.0,5.0,75.0,,1,0,0.0,0.0,0.0,0.625,0.5,AFC North,AFC North,1,0.660418393,0.339581607,1
2014-12-07,2014,14,0,CIN,21.0,42.0,PIT,CIN,-3.0,47.5,Paul Brown Stadium,0,42.0,3.0,,,1,0,1.0,0.5833333333333334,0.7272727272727273,0.6875,0.5,AFC North,AFC North,1,0.657897765,0.342102235,0
2015-12-13,2015,14,0,CIN,20.0,33.0,PIT,CIN,-1.0,48.5,Paul Brown Stadium,0,65.0,6.0,,,1,0,1.0,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.6875,AFC North,AFC North,1,0.675534704,0.324465296,0
2016-12-18,2016,15,0,CIN,20.0,24.0,PIT,PIT,-3.0,45.5,Paul Brown Stadium,0,26.0,7.0,,,0,1,0.0,0.6153846153846154,0.4166666666666667,0.75,0.625,AFC North,AFC North,1,0.46903287,0.53096713,0
2017-12-04,2017,13,0,CIN,20.0,23.0,PIT,PIT,-4.5,43.5,Paul Brown Stadium,0,61.0,9.0,,,0,1,0.0,0.8181818181818182,0.45454545454545453,0.4,0.6875,AFC North,AFC North,1,0.342897391,0.657102609,0
2018-10-14,2018,6,0,CIN,21.0,28.0,PIT,CIN,-1.5,49.5,Paul Brown Stadium,0,51.0,6.0,,,1,0,0.0,0.5,0.8,0.4375,0.8125,AFC North,AFC North,1,0.535237231,0.464762769,0
2019-11-24,2019,12,0,CIN,10.0,16.0,PIT,PIT,-6.5,37.0,Paul Brown Stadium,0,,,,,0,1,0.0,,,0.375,0.6,AFC North,AFC North,1,0.252989549,0.747010451,0
2020-12-21,2020,15,0,CIN,27.0,17.0,PIT,PIT,-14.5,40.5,Paul Brown Stadium,0,,,,,0,1,1.0,,,,,AFC North,AFC North,1,0.204078989,0.795921011,1
2021-11-28,2021,12,0,CIN,41.0,10.0,PIT,CIN,-3.5,43.5,Paul Brown Stadium,0,,,,,1,0,1.0,,,,,AFC North,AFC North,1,0.599020586,0.400979414,1
2022-09-11,2022,1,0,CIN,20.0,23.0,PIT,CIN,-7.0,44.5,Paycor Stadium,0,,,,,1,0,0.0,,,,,AFC North,AFC North,1,0.657183242,0.342816758,0
2001-11-11,2001,9,0,CLE,12.0,15.0,PIT,PIT,-3.0,33.0,FirstEnergy Stadium,0,44.0,14.0,70.0,,0,1,0.0,0.7142857142857143,0.5714285714285714,0.1875,0.5625,AFC North,AFC North,1,0.35864299,0.64135701,0
2002-11-03,2002,9,0,CLE,20.0,23.0,PIT,PIT,-3.5,44.0,FirstEnergy Stadium,0,39.0,8.0,66.0,,0,1,0.0,0.5714285714285714,0.5,0.4375,0.8125,AFC North,AFC North,1,0.386681593,0.613318407,0
2003-11-23,2003,12,0,CLE,6.0,13.0,PIT,CLE,-3.0,40.5,FirstEnergy Stadium,0,60.0,14.0,66.0,,1,0,0.0,0.3,0.4,0.5625,0.6666666666666666,AFC North,AFC North,1,0.626623663,0.373376337,0
2004-11-14,2004,10,0,CLE,10.0,24.0,PIT,PIT,-3.5,41.0,FirstEnergy Stadium,0,36.0,5.0,59.0,,0,1,0.0,0.875,0.375,0.3125,0.375,AFC North,AFC North,1,0.324572257,0.675427743,0
2005-12-24,2005,16,0,CLE,0.0,41.0,PIT,PIT,-7.0,33.0,FirstEnergy Stadium,0,41.0,10.0,63.0,,0,1,1.0,0.6428571428571429,0.35714285714285715,0.25,0.9375,AFC North,AFC North,1,0.259001522,0.740998478,0
2006-11-19,2006,11,0,CLE,20.0,24.0,PIT,PIT,-4.0,36.0,FirstEnergy Stadium,0,40.0,9.0,76.0,,0,1,1.0,0.3333333333333333,0.3333333333333333,0.375,0.6875,AFC North,AFC North,1,0.397353829,0.602646171,0
2007-09-09,2007,1,0,CLE,7.0,34.0,PIT,PIT,-4.5,36.5,FirstEnergy Stadium,0,71.0,8.0,83.0,,0,1,1.0,0.0,0.0,0.25,0.5,AFC North,AFC North,1,0.350697188,0.649302812,0
2008-09-14,2008,2,0,CLE,6.0,10.0,PIT,PIT,-6.5,43.5,FirstEnergy Stadium,0,78.0,20.0,76.0,,0,1,0.0,1.0,0.0,0.625,0.625,AFC North,AFC North,1,0.464393332,0.535606668,0
2009-12-10,2009,14,0,CLE,13.0,6.0,PIT,PIT,-10.0,34.5,FirstEnergy Stadium,0,22.0,27.0,65.0,,0,1,0.0,0.5,0.08333333333333333,0.25,0.75,AFC North,AFC North,1,0.218206253,0.781793747,1
2011-01-02,2010,17,0,CLE,9.0,41.0,PIT,PIT,-6.5,38.0,FirstEnergy Stadium,0,25.0,1.0,51.0,,0,1,1.0,0.7333333333333333,0.3333333333333333,0.3125,0.5625,AFC North,AFC North,1,0.339837268,0.660162732,0
2012-01-01,2011,17,0,CLE,9.0,13.0,PIT,PIT,-7.0,33.0,FirstEnergy Stadium,0,49.0,2.0,66.0,,0,1,0.0,0.7333333333333333,0.26666666666666666,0.3125,0.75,AFC North,AFC North,1,0.227634412,0.772365588,0
2012-11-25,2012,12,0,CLE,20.0,14.0,PIT,PIT,-2.0,33.5,FirstEnergy Stadium,0,38.0,12.0,65.0,,0,1,1.0,0.6,0.2,0.25,0.75,AFC North,AFC North,1,0.279990468,0.720009532,1
2013-11-24,2013,12,0,CLE,11.0,27.0,PIT,CLE,-2.0,39.0,FirstEnergy Stadium,0,33.0,31.0,84.0,Snow,1,0,0.0,0.4,0.4,0.3125,0.5,AFC North,AFC North,1,0.500181329,0.499818671,0
2014-10-12,2014,6,0,CLE,31.0,10.0,PIT,CLE,-2.5,46.5,FirstEnergy Stadium,0,64.0,7.0,,,1,0,0.0,0.6,0.5,0.25,0.5,AFC North,AFC North,1,0.385149605,0.614850395,1
2016-01-03,2015,17,0,CLE,12.0,28.0,PIT,PIT,-13.0,47.0,FirstEnergy Stadium,0,34.0,12.0,,,0,1,0.0,0.6,0.2,0.4375,0.6875,AFC North,AFC North,1,0.229528209,0.770471791,0
2016-11-20,2016,11,0,CLE,9.0,24.0,PIT,PIT,-8.5,45.5,FirstEnergy Stadium,0,35.0,16.0,,,0,1,0.0,0.4444444444444444,0.0,0.1875,0.625,AFC North,AFC North,1,0.260122016,0.739877984,0
2017-09-10,2017,1,0,CLE,18.0,21.0,PIT,PIT,-9.0,47.0,FirstEnergy Stadium,0,67.0,9.0,,,0,1,0.0,0.0,0.0,0.0625,0.6875,AFC North,AFC North,1,0.242270725,0.757729275,0
2018-09-09,2018,1,0,CLE,21.0,21.0,PIT,PIT,-3.5,41.0,FirstEnergy Stadium,0,58.0,11.0,,Rain,0,1,1.0,0.0,0.0,0.0,0.8125,AFC North,AFC North,1,0.211215753,0.788784247,0
2019-11-14,2019,11,0,CLE,21.0,7.0,PIT,CLE,-3.0,41.5,FirstEnergy Stadium,0,,,,,1,0,0.0,,,0.4666666666666667,0.6,AFC North,AFC North,1,0.398334719,0.601665281,1
2021-01-03,2020,17,0,CLE,24.0,22.0,PIT,CLE,-10.5,44.5,FirstEnergy Stadium,0,,,,,1,0,1.0,,,,,AFC North,AFC North,1,0.481130806,0.518869194,1
2021-10-31,2021,8,0,CLE,10.0,15.0,PIT,CLE,-5.5,43.0,FirstEnergy Stadium,0,,,,,1,0,0.0,,,,,AFC North,AFC North,1,0.636820527,0.363179473,0
2022-09-22,2022,3,0,CLE,29.0,17.0,PIT,CLE,-4.5,38.0,FirstEnergy Stadium,0,,,,,1,0,1.0,,,,,AFC North,AFC North,1,0.575693161,0.424306839,1
2004-10-17,2004,6,0,DAL,20.0,24.0,PIT,DAL,-3.0,39.0,Texas Stadium,0,69.0,12.0,68.0,,1,0,1.0,0.8,0.5,0.625,0.375,NFC East,AFC North,0,0.501016014,0.498983986,0
2012-12-16,2012,15,0,DAL,27.0,24.0,PIT,PIT,-2.5,46.0,Cowboys Stadium,0,72.0,6.0,,,0,1,1.0,0.5384615384615384,0.5384615384615384,0.5,0.75,NFC East,AFC North,0,0.522201021,0.477798979,1
2020-11-08,2020,9,0,DAL,19.0,24.0,PIT,PIT,-14.0,44.0,AT&T Stadium,0,72.0,0.0,,DOME,0,1,0.0,,,,,NFC East,AFC North,0,0.262591052,0.737408948,0
2005-11-06,2005,9,0,GB,10.0,20.0,PIT,PIT,-6.5,42.0,Lambeau Field,0,43.0,19.0,89.0,,0,1,0.0,0.7142857142857143,0.14285714285714285,0.625,0.9375,NFC North,AFC North,0,0.346029517,0.653970483,0
2011-02-06,2010,21,1,GB,31.0,25.0,PIT,GB,-3.0,45.0,Cowboys Stadium,1,72.0,0.0,,DOME,1,0,1.0,0.75,0.625,0.6875,0.5625,NFC North,AFC North,0,0.571085272,0.428914728,1
2013-12-22,2013,16,0,GB,31.0,38.0,PIT,GB,-2.0,44.5,Lambeau Field,0,23.0,5.0,78.0,Snow | Fog,1,0,1.0,0.42857142857142855,0.5384615384615384,0.6875,0.5,NFC North,AFC North,0,0.572194604,0.427805396,0
2021-10-03,2021,4,0,GB,27.0,17.0,PIT,GB,-6.0,45.0,Lambeau Field,0,,,,,1,0,0.0,,,,,NFC North,AFC North,0,0.751979065,0.248020935,1
2001-09-09,2001,1,0,JAX,21.0,3.0,PIT,JAX,-3.0,37.5,EverBank Field,0,80.0,10.0,78.0,,1,0,0.0,0.0,0.0,0.4375,0.5625,AFC South,AFC North,0,0.56778552,0.43221448,1
2002-12-01,2002,13,0,JAX,23.0,25.0,PIT,PIT,-3.0,44.0,EverBank Field,0,55.0,11.0,65.0,,0,1,1.0,0.6,0.45454545454545453,0.375,0.8125,AFC South,AFC North,0,0.43003183,0.56996817,0
2004-12-05,2004,13,0,JAX,16.0,17.0,PIT,PIT,-3.0,35.5,EverBank Field,0,53.0,4.0,86.0,,0,1,0.0,0.9090909090909091,0.5454545454545454,0.3125,0.375,AFC South,AFC North,0,0.316673022,0.683326978,0
2006-09-18,2006,2,0,JAX,9.0,0.0,PIT,PIT,-2.5,36.5,EverBank Field,0,82.0,10.0,63.0,,0,1,0.0,1.0,1.0,0.75,0.6875,AFC South,AFC North,0,0.417496892,0.582503108,1
2008-10-05,2008,5,0,JAX,21.0,26.0,PIT,JAX,-5.0,37.0,EverBank Field,0,76.0,11.0,64.0,,1,0,1.0,0.75,0.5,0.6875,0.625,AFC South,AFC North,0,0.581906616,0.418093384,0
2014-10-05,2014,5,0,JAX,9.0,17.0,PIT,PIT,-6.0,47.5,EverBank Field,0,73.0,4.0,,,0,1,0.0,0.5,0.0,0.25,0.5,AFC South,AFC North,0,0.271537448,0.728462552,0
2018-11-18,2018,11,0,JAX,16.0,20.0,PIT,PIT,-4.0,47.0,TIAA Bank Field,0,73.0,8.0,,,0,1,0.0,0.75,0.3333333333333333,0.625,0.8125,AFC South,AFC North,0,0.319866547,0.680133453,0
2020-11-22,2020,11,0,JAX,3.0,27.0,PIT,PIT,-10.5,46.0,TIAA Bank Field,0,,,,,0,1,0.0,,,,,AFC South,AFC North,0,0.171954636,0.828045364,0
2001-10-14,2001,5,0,KC,17.0,20.0,PIT,KC,-2.5,36.0,Arrowhead Stadium,0,53.0,14.0,61.0,,1,0,1.0,0.6666666666666666,0.25,0.4375,0.5625,AFC West,AFC North,0,0.501020332,0.498979668,0
2003-09-14,2003,2,0,KC,41.0,20.0,PIT,KC,-3.5,48.0,Arrowhead Stadium,0,62.0,10.0,78.0,,1,0,1.0,1.0,1.0,0.5,0.6666666666666666,AFC West,AFC North,0,0.522377681,0.477622319,1
2009-11-22,2009,11,0,KC,27.0,24.0,PIT,PIT,-11.5,39.5,Arrowhead Stadium,0,55.0,11.0,78.0,,0,1,1.0,0.6666666666666666,0.2222222222222222,0.125,0.75,AFC West,AFC North,0,0.195995456,0.804004544,1
2011-11-27,2011,12,0,KC,9.0,13.0,PIT,PIT,-10.5,40.5,Arrowhead Stadium,0,34.0,5.0,,,0,1,0.0,0.7,0.4,0.625,0.75,AFC West,AFC North,0,0.275111484,0.724888516,0
2015-10-25,2015,7,0,KC,23.0,13.0,PIT,KC,-3.5,41.5,Arrowhead Stadium,0,64.0,6.0,,,1,0,0.0,0.6666666666666666,0.16666666666666666,0.5625,0.6875,AFC West,AFC North,0,0.411856652,0.588143348,1
2017-01-15,2016,19,1,KC,16.0,18.0,PIT,KC,-2.5,45.5,Arrowhead Stadium,0,33.0,9.0,,,1,0,0.0,0.6875,0.75,0.6875,0.625,AFC West,AFC North,0,0.638993123,0.361006877,0
2017-10-15,2017,6,0,KC,13.0,19.0,PIT,KC,-3.5,47.0,Arrowhead Stadium,0,59.0,11.0,,,1,0,0.0,0.6,1.0,0.75,0.6875,AFC West,AFC North,0,0.767242211,0.232757789,0
2021-12-26,2021,16,0,KC,36.0,10.0,PIT,KC,-10.0,44.5,Arrowhead Stadium,0,60.0,22.0,64.0,,1,0,1.0,,,,,AFC West,AFC North,0,0.814457206,0.185542794,1
2022-01-16,2021,18,1,KC,42.0,21.0,PIT,KC,-12.5,47.0,Arrowhead Stadium,0,30.0,8.0,78.0,,1,0,1.0,,,,,AFC West,AFC North,0,0.787922476,0.212077524,1
